job_id,company_id,company,location,country,required_skill,experience_level
3701311788,5887,Motion Recruitment,Columbus,US,"Project Management, Information Technology, Business Development",4
3701311779,490432,NLB Services,Austin,US,Information Technology,4
3701311777,3506516,DigiFX LLC,Boston,US,"Management, Manufacturing",7
3701311762,15679458,Gumenick Properties,Richmond,US,Information Technology,7
3701311752,162427,American Museum of Natural History,New York,US,"Research, Science",3
3701311740,5328,HM,Frederick,SE,Sales,2
3701311723,51623430,Frederick Fox,Glendale,US,Analyst,4
3701311716,2857649,Legend Premium Trailers,Alma,US,Other,7
3701311700,3570660,City Lifestyle,Las Vegas,US,"Sales, Advertising, Business Development",5
3701311689,101459,Davalyn Corporation,Greater Cleveland,US,"Accounting/Auditing, Finance",4
3701311668,497515,AVI Foodsystems,Hebron,US,"General Business, Management, Administrative",4
3701311663,68906494,XForce,Huntsville,0,"Marketing, Public Relations, Writing/Editing",7
3701311658,497515,AVI Foodsystems,Oberlin,US,"General Business, Management, Administrative",5
3701311632,3570660,City Lifestyle,Denver,US,"Sales, Advertising, Business Development",5
3701311607,131880,MI Windows and Doors,Portland,US,Other,4
3701311584,634422,Pacific Clinics,Santa Fe Springs,US,"Project Management, Information Technology",2
3701311567,71049830,Agile Datapro,San Francisco Bay Area,US,"Information Technology, Engineering",1
3701311462,72139474,Lead Advisor,New York City,US,Finance,7
3701311448,3590771,Emerald,New York,US,Finance,5
3701311431,437225,iHerb LLC,Elgin,US,"Management, Manufacturing",4
3701311415,1199482,KTek Resourcing,Richardson,US,"Engineering, Information Technology",4
3701311395,3738912,At Home Group Inc.,Coppell,US,"Finance, Sales",2
3701311384,2343541,Yanow,Western,US,"Sales, Business Development",7
3701311361,23858,Southwire Company,Lafayette,US,Manufacturing,3
3701311309,10236817,Allspring Global Investments,Boston,US,"Sales, Business Development",4
3701311289,1389,bp,Greater Houston,GB,"Engineering, Information Technology",2
3701311283,30950491,BlueRose Technologies,Harrisburg,IN,Information Technology,4
3701311269,3570660,City Lifestyle,Austin,US,"Sales, Advertising, Business Development",5
3701311257,80829889,Invited,Kingwood,US,Other,5
3701311247,68796640,LER TechForce,Auburn Hills,US,Engineering,4
3701311227,18213359,Episcopal Communities Services,Aliso Viejo,US,"Management, Manufacturing",2
3701311219,3570660,City Lifestyle,Philadelphia,US,"Sales, Advertising, Business Development",5
3701311199,35666700,Dankmeyer Prosthetics Orthotics,Linthicum,US,Health Care Provider,7
3701311196,44431,Gelia,Buffalo,US,"Design, Art/Creative, Information Technology",4
3701311186,95970672,Community Music School,Buffalo,US,Administrative,7
3701311182,6028702,Guardian Healthstaff LLC,Kentucky,US,Human Resources,7
3701311177,411814,Pinnacle Services Inc.,Minneapolis,US,Other,7
3701311176,411814,Pinnacle Services Inc.,Minneapolis,US,"Project Management, Information Technology",7
3701311174,858837,CenterForce USA,Brooklyn,US,Administrative,7
3701311133,411814,Pinnacle Services Inc.,St Louis Park,US,"Project Management, Information Technology",7
3701310988,71049830,Agile Datapro,San Francisco Bay Area,US,"Information Technology, Engineering",4
3701310952,74081610,Fortescue Future Industries,Harrington,AU,Science,4
3701310944,7307421,Masterbilt Incorporated,South Bend,US,"Management, Manufacturing",4
3701310927,2272001,Jackson Nurse Professionals,Maitland,US,"Management, Information Technology",5
3701310922,9104115,A R Sandri Inc,Greenfield,US,"Management, Manufacturing",7
3701310912,3570660,City Lifestyle,Washington,US,"Sales, Advertising, Business Development",5
3701310911,611131,US LBM,Springfield,US,"Management, Manufacturing",2
3701310889,30269573,The Newbury Boston,Boston,US,"Training, Customer Service, Management",7
3701310872,76219339,WhitesPoint,Portland,US,Other,7
3701310859,490432,NLB Services,Wilmington,US,"Engineering, Information Technology",4
3701310820,76323674,OERTZENGroup,Charlotte,US,"Human Resources, Project Management, Administrative",3
3701310776,48915,Donovan Watkins,Waller,US,Accounting/Auditing,4
3701310770,3738912,At Home Group Inc.,Hoover,US,"Management, Manufacturing",4
3701310738,2121817,DSJ Global,Raleigh-Durham-Chapel Hill Area,GB,Quality Assurance,4
3701310733,26234183,The People Placers,Connecticut,US,"Sales, Marketing, Administrative",3
3701310717,1867321,Moncler,Miami,IT,"Finance, Sales",3
3701310699,307494,Securitas Security Services USA Inc.,Parsippany,US,"Administrative, Finance, Project Management",2
3701310693,28526,The Select Group,Los Angeles,US,Project Management,3
3701310667,3866043,One Source Staffing,Milwaukee,US,"Sales, Business Development, Manufacturing",3
3701310641,3570660,City Lifestyle,Charlotte,US,"Sales, Advertising, Business Development",5
3701310637,230598,Westchester Jewish Community Services,White Plains,US,Other,3
3701310634,61716,Acuren,Tulsa,CA,Administrative,2
3701310593,437225,iHerb LLC,Elgin,US,"Management, Manufacturing",4
3701310575,3738912,At Home Group Inc.,Evansville,US,Other,2
3701310553,3738912,At Home Group Inc.,Greensboro,US,"Sales, Business Development",2
3701310537,87089640,Kenvue,Skillman,US,"Sales, Business Development",2
3701310499,16206250,Gertens,Eagan,US,Other,7
3701310491,10236817,Allspring Global Investments,San Francisco,US,"Sales, Business Development",4
3701310459,3570660,City Lifestyle,Jacksonville,US,"Sales, Advertising, Business Development",5
3701310450,1389,bp,New Jersey,GB,"Management, Manufacturing",2
3701310440,1481,eBay,San Jose,US,"Project Management, Information Technology",3
3701310438,6060518,Galliford Try,North Township,GB,"Management, Manufacturing",2
3701310433,3042905,Coverys,Boston,US,"Legal, Management, Consulting",5
3701310416,80829889,Invited,Medina,US,"Management, Manufacturing",2
3701310414,80829889,Invited,Aiken,US,"Management, Manufacturing",2
3701310406,1189848,RunSignup,Moorestown,US,"Marketing, Sales",7
3701310390,3570660,City Lifestyle,San Antonio,US,"Sales, Advertising, Business Development",5
3701310387,18213359,Episcopal Communities Services,Rancho Palos Verdes,US,"Management, Manufacturing",4
3701310376,27803,Bob Evans Farms Inc.,Lima,US,"Management, Manufacturing",7
3701310375,132319,Mission Staffing,Charlotte,US,"Accounting/Auditing, Finance",4
3701310368,887776,LGH North America,Stockton,US,Sales,7
3701310360,3570660,City Lifestyle,Chicago,US,"Sales, Advertising, Business Development",5
3701310358,3741,Korn Ferry,Los Angeles,US,Engineering,4
3701310354,71721166,G.A. Rogers Associates,Dover,US,"Customer Service, Sales",3
3701310353,67991668,Alta Developers,Miami,US,"Accounting/Auditing, Finance",7
3701310346,52654014,O5 Group Inc,New York,US,Information Technology,7
3701310334,25072906,Universal Creative,Orlando,US,Engineering,3
3701310333,60851,St. Thomas Aquinas College,Sparkill,US,Other,7
3701310325,411814,Pinnacle Services Inc.,Minneapolis,US,"Business Development, Sales",7
3701310323,411814,Pinnacle Services Inc.,Minneapolis,US,Other,7
3701310321,71350,SPECTRAFORCE,Miami,US,Accounting/Auditing,3
3701310292,3570660,City Lifestyle,El Granada,US,"Sales, Advertising, Business Development",5
3701310280,411814,Pinnacle Services Inc.,Champlin,US,Other,7
3701310277,3570660,City Lifestyle,Salem,US,"Sales, Advertising, Business Development",5
3701310275,62669,Columbia Hospitality,Bellevue,US,Management,5
3701310256,1394857,Seneca Resources,Camp Lejeune,US,Information Technology,3
3701310254,2183652,Confidential,Salt Lake City,US,"Business Development, Sales",4
3701310242,79017472,The Sales Scout,Alexandria,0,Other,7
3701310237,2934678,ApTask,Broomfield,US,Information Technology,4
3701310226,2183652,Confidential,Denver,US,"Business Development, Sales",4
3701310224,3570660,City Lifestyle,Farmingdale,US,"Sales, Advertising, Business Development",5
3701310220,931863,The Ford Agency,Washington,US,Other,3
3701310213,3642491,Sunglass Hut,Natick,IT,Other,7
3701310207,28186909,Legrand AV,Minneapolis,US,Marketing,4
3701310204,3700354,Tek Tree LLC,Roanoke,US,"Engineering, Design, Other",4
3701310201,93242444,Suave Brands Company,Hackensack,US,"Supply Chain, Purchasing, Strategy/Planning",4
3701310197,16690,Compunnel Inc.,Enon,US,Engineering,4
3701310125,121248,Savant Wealth Management,Rockford,US,"Marketing, Public Relations, Writing/Editing",4
3701309992,1388212,Search Max Inc,Philadelphia,US,"Marketing, Advertising",4
3701309987,3570660,City Lifestyle,El Paso,US,"Sales, Advertising, Business Development",5
3701309983,9190691,Diati Staffing,Manassas,US,"Purchasing, Supply Chain, Production",4
3701309971,131880,MI Windows and Doors,Hegins,US,Human Resources,4
3701309969,3963179,State of North Dakota,North Dakota,US,"Management, Administrative, Human Resources",4
3701309964,89541986,Newport Williams,North Carolina,US,Information Technology,3
3701309914,344299,CCS Global Tech,San Jose,US,"Engineering, Information Technology",4
3701309913,2327,Randstad,New York,NL,"Art/Creative, Marketing",4
3701309872,805305,Family Service of Rhode Island,Providence,US,Health Care Provider,7
3701309861,221519,Contract Land Staff,Georgia,US,Other,4
3701309843,2669550,Omnitracs,Rhode Island,US,"Administrative, Customer Service, Engineering",4
3701309795,15259054,Activ8 Recruitment Solutions,Lexington,US,"Human Resources, Accounting/Auditing, Administrative",3
3701309791,1941596,Lumicell,Newton,US,Marketing,4
3701309774,2012680,Pamela Love,Miami,US,"Management, Manufacturing",7
3701309756,87089640,Kenvue,Skillman,US,Information Technology,4
3701309738,87089640,Kenvue,Fort Washington,US,"Management, Manufacturing",3
3701309626,1389,bp,Greater Houston,GB,"Sales, Business Development",4
3701309610,64988452,Lit Fiber Medina,Medina,US,"Sales, Business Development",7
3701309607,88921,Coperion,Sidney,DE,Information Technology,2
3701309588,80829889,Invited,Mansfield,US,"Management, Manufacturing",2
3701309582,3637229,Discovery Senior Living,Towson,US,"Sales, Business Development",5
3701309576,6455591,Cloud and Things,Albany,US,Information Technology,4
3701309575,1850810,BURGEON IT SERVICES,Newark,US,Information Technology,4
3701309572,3260314,Coral Gables Museum,Coral Gables,US,"Marketing, Sales",7
3701309565,81894656,H2O Care Partners,Boston,US,"Accounting/Auditing, Finance",7
3701309542,5294,LPL Financial,Kansas,US,"Business Development, Sales",6
3701309534,93869586,Celeress LLC,Florida,US,"Engineering, Information Technology",7
3701309515,2982,SaintGobain Performance Plastics,Gaithersburg,US,"Manufacturing, Production, Engineering",4
3701309512,411814,Pinnacle Services Inc.,Clara City,US,Other,7
3701309509,81485958,Warwick Township,Jamison,US,"Finance, Sales",7
3701309507,411814,Pinnacle Services Inc.,Minneapolis,US,Other,7
3701309477,411814,Pinnacle Services Inc.,New Hope,US,"Project Management, Information Technology",7
3701309476,3570660,City Lifestyle,Herndon,US,"Sales, Advertising, Business Development",5
3701309450,16462,Nemours,Wilmington,US,"Engineering, Information Technology",7
3701309446,22292832,Renewal by Andersen Metro Midwest,Nashville,US,Project Management,4
3701309445,35259,OtterBase,Grand Rapids,US,Information Technology,4
3701309443,5887,Motion Recruitment,Phoenix,US,Project Management,3
3701309435,1394857,Seneca Resources,Shreveport,US,Information Technology,3
3701309428,61677,eTeam,New York,US,"Marketing, Public Relations, Writing/Editing",4
3701309419,3570660,City Lifestyle,Dumfries,US,"Sales, Advertising, Business Development",5
3701309417,1133051,Flow Wine Group,Portland,0,"Management, Manufacturing",7
3701309413,1215629,Atlantic Group,New York City,US,Analyst,2
3701309255,27930,Trimont,Atlanta,US,Human Resources,3
3701309034,10190,PNM Resources,Lewisville,US,Management,2
3701309026,26587222,ConnectLife,Williamsville,US,"Health Care Provider, Customer Service",3
3701309012,3570660,City Lifestyle,Avon,US,"Sales, Advertising, Business Development",5
3701309010,440542,Hunter Hamilton,New York,US,Administrative,3
3701309007,12178307,Relatable Previously What Do You Meme,New York,US,Accounting/Auditing,3
3701309003,132319,Mission Staffing,New York City,US,"Finance, Accounting/Auditing",4
3701308973,137284,Cheryls Cookies,Melrose Park,US,"Design, Art/Creative",2
3701308957,30145,Maryville College,Maryville,US,Other,7
3701308920,2012779,Flexton Inc.,New York,US,"Engineering, Information Technology",4
3701308901,30269573,The Newbury Boston,Boston,US,"Training, Customer Service, Management",7
3701308872,80829889,Invited,Granger,US,Other,4
3701308870,1683487,St. Vincent de Paul of Baltimore,Baltimore,US,"Management, Strategy/Planning, Other",5
3701308868,65702507,United to Beat Malaria,Washington,US,"Education, Training",7
3701308864,4840301,Rubrik,San Francisco Bay Area,US,"Product Management, Marketing",4
3701308859,1302410,Walrath Recruiting Inc.,Albany,US,Legal,3
3701308857,140581,CIRCOR International Inc.,Corona,US,"Management, Manufacturing",2
3701308848,10678820,Novia Corporation,Salem,US,"Accounting/Auditing, Finance",7
3701308843,27803,Bob Evans Farms Inc.,Lima,US,"Management, Manufacturing",7
3701308840,3570660,City Lifestyle,Phoenix,US,"Sales, Advertising, Business Development",5
3701308838,2471868,RemX The Workforce Experts,Sarasota,US,"Administrative, Manufacturing",3
3701308830,1302410,Walrath Recruiting Inc.,Binghamton,US,Legal,3
3701308826,5294,LPL Financial,Fort Mill,US,"Management, Manufacturing",2
3701308824,5294,LPL Financial,Yakima,US,"Finance, Sales",4
3701308805,3570660,City Lifestyle,Maple Grove,US,"Sales, Advertising, Business Development",5
3701308803,15167200,Geomagical Labs,Palo Alto,US,Engineering,3
3701308799,411814,Pinnacle Services Inc.,Minneapolis,US,Other,7
3701308794,411814,Pinnacle Services Inc.,Minneapolis,US,"Business Development, Sales",7
3701308793,411814,Pinnacle Services Inc.,Minneapolis,US,Other,7
3701308757,411814,Pinnacle Services Inc.,Minneapolis,US,"Project Management, Information Technology",7
3701308756,1283277,OpSens Medical,Florida,CA,"Sales, Administrative, Health Care Provider",4
3701308755,1999147,Navigare Yachting,St Petersburg,SE,"Management, Manufacturing",7
3701308754,165757,Robert Walters,New York,GB,"Finance, Other",5
3701308750,411814,Pinnacle Services Inc.,St Louis Park,US,"Project Management, Information Technology",7
3701308748,16263152,Medefy Health,Arizona,US,"Sales, Business Development",7
3701308742,5098,aramco,North Dakota,SA,Engineering,7
3701308741,598372,Corporate Resources of Illinois,Streamwood,US,Human Resources,4
3701308722,18043,Addison Group,Colorado Springs,US,"Finance, Analyst, Administrative",4
3701308719,3570660,City Lifestyle,Santa Ana,US,"Sales, Advertising, Business Development",5
3701308713,89265075,ConsultingDirect,Coos Bay,US,"Finance, Sales",7
3701308691,3076,Kforce Inc,Columbus,US,"Sales, Management",6
3701308689,28613443,HWL,Massachusetts,US,"Sales, Business Development",4
3701308684,33294869,U.S. Cotton Trust Protocol,Texas,US,Other,7
3701308630,67156509,Trinity Technology Solutions LLC,Lansing,US,Information Technology,4
3701308393,3570660,City Lifestyle,Bensalem,US,"Sales, Advertising, Business Development",5
3701308256,10153008,MEKRA Lang North America LLC,Ridgeway,US,"Management, Manufacturing",7
3701308251,83642,Marquette Management,Westmont,US,Management,4
3701308250,3570660,City Lifestyle,Olympia,US,"Sales, Advertising, Business Development",5
3701308249,1215629,Atlantic Group,Boston,US,Administrative,2
3701308248,5461,ManTech,Chantilly,US,"Information Technology, Engineering",4
3701308231,15217745,Warrior Service Company LLC.,Portland,US,"Health Care Provider, Science",3
